"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"ATMOS 296","YYY","COMPREHENSIVE EXAMINATIONS","0","TBA(FULLY ONSITE)","PS DEPT","TBA, -","40","ENG","G","40","-","N","N"
"ATMOS 298.66","SUB-A","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 298.77","SUB-B","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 299.1","YYY","THESIS I","3","TBA(FULLY ONSITE)","PS DEPT","SIMPAS, JAMES BERNARD B.","5","ENG","G","5","-","N","N"
"ATMOS 299.1","YYY1","THESIS I","3","TBA(FULLY ONSITE)","PS DEPT","OLAGUERA, LYNDON MARK P.","5","ENG","G","5","-","N","N"
"ATMOS 299.19","TPD","THESIS PROPOSAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 299.2","YYY","THESIS 2","3","TBA(FULLY ONSITE)","F-229(GEO-R)","MAQUILING, JOEL T.","5","ENG","G","5","-","N","N"
"ATMOS 299.2","YYY1","THESIS 2","3","TBA(FULLY ONSITE)","PS DEPT","OLAGUERA, LYNDON MARK P.","5","ENG","G","5","-","N","N"
"ATMOS 299.4","ODEF","ORAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 299.5","RESID","RESIDENCY","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 299.6","SUB-A","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ATMOS 299.7","SUB-B","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 10.01","CA-A","INTRODUCTORY PHYSICS, LECTURE","3","M-TH 0800-0930(FULLY ONSITE)","F-116","VARGAS, Noel","30","ENG","U","0","-","N","N"
"PHYS 10.01","CB-J","INTRODUCTORY PHYSICS, LECTURE","3","T-F 0800-0930(FULLY ONSITE)","F-304","MAHINAY, CHRISTIAN LORENZ S.","30","ENG","U","0","-","N","N"
"PHYS 10.01","CC-C","INTRODUCTORY PHYSICS, LECTURE","3","M-TH 1100-1230(FULLY ONSITE)","F-116","BLANCAS, PHILIP JORDAN D.","30","ENG","U","0","-","N","N"
"PHYS 10.01","CC-C1","INTRODUCTORY PHYSICS, LECTURE","3","M-TH 1100-1230(FULLY ONSITE)","F-304","SUPNAD, Myris","30","ENG","U","9","-","N","N"
"PHYS 10.01","CD-L","INTRODUCTORY PHYSICS, LECTURE","3","T-F 1100-1230(FULLY ONSITE)","F-116","DELOS SANTOS, RAMON M.","30","ENG","U","0","-","N","N"
"PHYS 10.01","CE-E","INTRODUCTORY PHYSICS, LECTURE","3","M-TH 1400-1530(FULLY ONSITE)","F-116","SOMBILLO, NERIS I.","30","ENG","U","0","-","N","N"
"PHYS 10.01","CF-N","INTRODUCTORY PHYSICS, LECTURE","3","T-F 1400-1530(FULLY ONSITE)","F-116","MAHINAY, CHRISTIAN LORENZ S.","30","ENG","U","1","-","N","N"
"PHYS 10.02","CA-KL","INTRODUCTORY PHYSICS, LABORATORY","1","T 1000-1200(FULLY ONSITE)","SEC-C105A","VARGAS, Noel","30","ENG","U","0","-","N","N"
"PHYS 10.02","CB-BC","INTRODUCTORY PHYSICS, LABORATORY","1","TH 1000-1200(FULLY ONSITE)","SEC-C105A","DELOS SANTOS, RAMON M.","30","ENG","U","0","-","N","N"
"PHYS 10.02","CC-MN","INTRODUCTORY PHYSICS, LABORATORY","1","T 1300-1500(FULLY ONSITE)","SEC-C105A","SUPNAD, Myris","30","ENG","U","0","-","N","N"
"PHYS 10.02","CC-MN1","INTRODUCTORY PHYSICS, LABORATORY","1","T 1300-1500(FULLY ONSITE)","SEC-C106A","BLANCAS, PHILIP JORDAN D.","30","ENG","U","8","-","N","N"
"PHYS 10.02","CD-DE","INTRODUCTORY PHYSICS, LABORATORY","1","TH 1300-1500(FULLY ONSITE)","SEC-C105A","DELOS SANTOS, RAMON M.","30","ENG","U","0","-","N","N"
"PHYS 10.02","CE-NO","INTRODUCTORY PHYSICS, LABORATORY","1","T 1500-1700(FULLY ONSITE)","SEC-C105A","DAILISAN, PATRICIO P., TBA, -","30","ENG","U","0","-","N","N"
"PHYS 10.02","CF-EF","INTRODUCTORY PHYSICS, LABORATORY","1","TH 1500-1700(FULLY ONSITE)","SEC-C105A","BLANCAS, PHILIP JORDAN D.","30","ENG","U","1","-","N","N"
"PHYS 21.01","B","ELEMENTARY PHYSICS II, LECTURE","2","M-TH 0930-1100(FULLY ONSITE)","F-116","CULABA, IVAN B.","30","ENG","U","7","-","N","N"
"PHYS 21.01","D","ELEMENTARY PHYSICS II, LECTURE","2","M-TH 1230-1400(FULLY ONSITE)","F-116","CULABA, IVAN B.","25","ENG","U","0","-","N","N"
"PHYS 21.01","EF1","ELEMENTARY PHYSICS II, LECTURE","2","TH 1500-1700(ONSITE)","SEC-C106A","SUPNAD, Myris","25","ENG","U","10","-","N","N"
"PHYS 21.01","K","ELEMENTARY PHYSICS II, LECTURE","2","T-F 0930-1100(FULLY ONSITE)","F-116","CULABA, IVAN B.","30","ENG","U","11","-","N","N"
"PHYS 21.01","M","ELEMENTARY PHYSICS II, LECTURE","2","T-F 1230-1400(FULLY ONSITE)","F-116","CULABA, IVAN B.","25","ENG","U","5","-","N","N"
"PHYS 21.02","EF","ELEMENTARY PHYSICS II, LABORATORY","1","M 1400-1600(ONSITE)","SEC-C105A","CULABA, IVAN B.","25","ENG","U","0","-","N","N"
"PHYS 21.02","NO","ELEMENTARY PHYSICS II, LABORATORY","1","T 1500-1700(ONSITE)","SEC-C106A","SOMBILLO, NERIS I.","25","ENG","U","0","-","N","N"
"PHYS 21.02","NO1","ELEMENTARY PHYSICS II, LABORATORY","1","F 1400-1600(ONSITE)","SEC-C105A","SUPNAD, Myris","25","ENG","U","0","-","N","N"
"PHYS 21.02","WX","ELEMENTARY PHYSICS II, LABORATORY","1","W 1400-1600(ONSITE)","SEC-C105A","VARGAS, Noel","25","ENG","U","0","-","N","N"
"PHYS 23.21","N","UNIVERSITY PHYSICS FOR ENVIRONMENTAL SCIENCE I, LECTURE","3","T-F 1400-1530(FULLY ONSITE)","F-106","DELOS SANTOS, RAMON M.","30","ENG","U","10","-","N","N"
"PHYS 23.22","JK","UNIVERSITY PHYSICS FOR ENVIRONMENTAL SCIENCE I, LABORATORY","2","T-F 0800-1000(FULLY ONSITE)","SEC-C106A","DELOS SANTOS, RAMON M.","30","ENG","U","8","-","N","N"
"PHYS 31.01","A","ANALYTICAL PHYSICS I, LECTURE","3","M-TH 0800-0930(FULLY ONSITE)","F-106","BLANCAS, PHILIP JORDAN D.","30","ENG","U","12","-","N","N"
"PHYS 31.01","C","ANALYTICAL PHYSICS I, LECTURE","3","M-TH 1100-1230(FULLY ONSITE)","F-106","DAILISAN, PATRICIO P.","30","ENG","U","4","-","N","N"
"PHYS 31.01","J","ANALYTICAL PHYSICS I, LECTURE","3","T-F 0800-0930(FULLY ONSITE)","F-106","CHAN, BENJAMIN O.","30","ENG","U","-1","-","N","N"
"PHYS 31.02","AB","ANALYTICAL PHYSICS I, LABORATORY","1","W 0800-1000(ONSITE)","SEC-C106A","MAHINAY, CHRISTIAN LORENZ S.","30","ENG","U","1","-","N","N"
"PHYS 31.02","AB1","ANALYTICAL PHYSICS I, LABORATORY","1","W 1000-1200(ONSITE)","SEC-C106A","MAHINAY, CHRISTIAN LORENZ S.","30","ENG","U","-4","-","N","N"
"PHYS 31.02","TU","ANALYTICAL PHYSICS I, LABORATORY","1","W 1000-1200(ONSITE)","SEC-C105A","CHAN, BENJAMIN O.","30","ENG","U","11","-","N","N"
"PHYS 31.31","D","ANALYTICAL PHYSICS FOR ENGINEERING 1, LECTURE","3","M-TH 1230-1400(FULLY ONSITE)","F-304","SIMPAS, JAMES BERNARD B.","25","ENG","U","11","-","N","N"
"PHYS 31.31","M","ANALYTICAL PHYSICS FOR ENGINEERING 1, LECTURE","3","T-F 1230-1400(FULLY ONSITE)","F-304","SIMPAS, JAMES BERNARD B.","26","ENG","U","0","-","N","N"
"PHYS 31.32","BC","ANALYTICAL PHYSICS FOR ENGINEERING 1, LABORATORY","1","M 1000-1200(ONSITE)","SEC-C105A","MAHINAY, CHRISTIAN LORENZ S.","26","ENG","U","0","-","N","N"
"PHYS 31.32","LM","ANALYTICAL PHYSICS FOR ENGINEERING 1, LABORATORY","1","F 1000-1200(ONSITE)","SEC-C105A","SOMBILLO, NERIS I.","25","ENG","U","11","-","N","N"
"PHYS 33.01","E","ANALYTICAL PHYSICS III, LECTURE","3","M-TH 1400-1530(FULLY ONSITE)","F-106","DAILISAN, PATRICIO P.","20","ENG","U","7","-","N","N"
"PHYS 33.02","MO","ANALYTICAL PHYSICS III, LABORATORY","1","F 1400-1600(ONSITE)","SEC-C106A","VARGAS, Noel","20","ENG","U","4","-","N","N"
"PHYS 113","B","MATHEMATICAL PHYSICS III","3","M-TH 0930-1100(FULLY ONSITE)","F-106","SOMBILLO, NERIS I.","20","ENG","U","13","-","N","N"
"PHYS 114","M","MATHEMATICAL PHYSICS IV","3","T-F 1230-1400(FULLY ONSITE)","F-106","CHAN, BENJAMIN O.","20","ENG","U","12","-","N","N"
"PHYS 122","F","CLASSICAL MECHANICS II","3","M-TH 1530-1700(FULLY ONSITE)","F-305","SOMBILLO, NERIS I.","10","ENG","U","8","-","N","N"
"PHYS 132","K","ELECTROMAGNETIC ENERGY TRANSFER","3","T-F 0930-1100(FULLY ONSITE)","F-106","DAILISAN, PATRICIO P.","20","ENG","U","13","-","N","N"
"PHYS 141","L","INTRODUCTION TO QUANTUM MECHANICS I","3","T-F 1100-1230(FULLY ONSITE)","F-304","ALARCON, MINELLA C.","25","ENG","U","12","-","N","N"
"PHYS 160","AWX","ELECTRONICS","5","M-TH 0800-0930; W 0800-1100(FULLY ONSITE)","CTC 506; SEC-C207A","BENNETT, CLINT DOMINIC G.","25","ENG","U","3","-","N","N"
"PHYS 160","BWX","ELECTRONICS","5","M-TH 0930-1100; W 1200-1500(FULLY ONSITE)","CTC 506; SEC-C106A","BENNETT, CLINT DOMINIC G.","25","ENG","U","2","-","N","N"
"PHYS 160","DU","ELECTRONICS","5","TBA(ONSITE)","TBA","TO BE ARRANGED","1","ENG","U","1","-","N","N"
"PHYS 160","OWX","ELECTRONICS","5","T-F 1530-1700; W 1500-1800(FULLY ONSITE)","CTC 506; SEC-C106A","BLANCAS, PHILIP JORDAN D., DACANAY, RODSON O., TBA, -","25","ENG","U","2","*TF (Lecture): CTC 506 W (Lab): SEC-C-105A: 1700-2000","N","N"
"PHYS 160","QWX","ELECTRONICS","5","T-F 1830-2000; W 1800-2100(FULLY ONSITE)","CTC 506; SEC-C106A","DACANAY, RODSON O., TBA, -","25","ENG","U","1","-","N","N"
"PHYS 180.5i","YW","CLIMATE CHANGE AND DISASTER RISK","3","W 1700-2000(FULLY ONLINE)","TBA","MAQUILING, JOEL T.","10","ENG","U","0","-","N","N"
"PHYS 181.1","YYY","TOPICS IN MATERIALS PHYSICS SERIES I","3","TBA(FULLY ONLINE)","TBA","PONSECA, Carlito JR","12","ENG","U","8","-","N","N"
"PHYS 181.2","YYY","TOPICS IN MATERIALS PHYSICS SERIES II","3","TBA(FULLY ONLINE)","TBA","PONSECA, Carlito JR","12","ENG","U","12","-","N","N"
"PHYS 199.2","YYY","UNDERGRADUATE THESIS II","1","TBA(FULLY ONSITE)","TBA","MAQUILING, JOEL T.","6","ENG","U","0","-","N","N"
"PHYS 199.2","YYY1","UNDERGRADUATE THESIS II","1","TBA(FULLY ONSITE)","TBA","BENNETT, CLINT DOMINIC G.","5","ENG","U","5","-","N","N"
"PHYS 199.2","YYY2","UNDERGRADUATE THESIS II","1","TBA(FULLY ONSITE)","TBA","OLAGUERA, LYNDON MARK P.","5","ENG","U","3","-","N","N"
"PHYS 199.2","YYY8","UNDERGRADUATE THESIS II","1","TBA(FULLY ONSITE)","TBA","TBA, -","5","ENG","U","5","-","N","N"
"PHYS 199.3","YYY","UNDERGRADUATE THESIS III","1","TBA(FULLY ONSITE)","TBA","TBA, -","5","ENG","U","4","-","N","N"
"PHYS 199.3","YYY8","UNDERGRADUATE THESIS III","1","TBA(FULLY ONSITE)","TBA","TBA, -","5","ENG","U","5","-","N","N"
"PHYS 199.4","YYY","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","DELOS SANTOS, RAMON M.","5","ENG","U","3","-","N","N"
"PHYS 199.4","YYY1","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","MAHINAY, CHRISTIAN LORENZ S.","5","ENG","U","5","-","N","N"
"PHYS 199.4","YYY2","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","DIAZ, JOSE MARIO A.","5","ENG","U","2","-","N","N"
"PHYS 199.4","YYY3","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","MAQUILING, JOEL T.","5","ENG","U","2","-","N","N"
"PHYS 199.4","YYY4","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","BENNETT, CLINT DOMINIC G.","5","ENG","U","2","-","N","N"
"PHYS 199.4","YYY5","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","OLAGUERA, LYNDON MARK P.","5","ENG","U","4","-","N","N"
"PHYS 199.4","YYY8","UNDERGRADUATE THESIS IV","2","TBA(FULLY ONSITE)","TBA","TBA, -","5","ENG","U","5","-","N","N"
"PHYS 224","ZZZ","INTRODUCTION TO GEOPHYSICAL FLUID DYNAMICS","3","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","MAQUILING, JOEL T.","10","ENG","G","10","-","N","N"
"PHYS 242","ZZZ","QUANTUM MECHANICS II","3","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","SOMBILLO, NERIS I.","10","ENG","G","10","-","N","N"
"PHYS 251","ZZZ","STATISTICAL MECHANICS","3","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","MAQUILING, JOEL T.","10","ENG","G","10","-","N","N"
"PHYS 252","ZZZ","INTRODUCTION TO SOLID STATE PHYSICS","3","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","DIAZ, JOSE MARIO A.","10","ENG","G","10","-","N","N"
"PHYS 256","ZZZ","THERMODYNAMICS AND PHASE TRANSFORMATIONS","3","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","MAQUILING, JOEL T.","10","ENG","G","10","-","N","N"
"PHYS 257","ZZZ","PLASMA PHYSICS","3","TUTORIAL 0000-0000(FULLY ONSITE)","TBA","MAHINAY, CHRISTIAN LORENZ S.","10","ENG","G","10","-","N","N"
"PHYS 290.2","ZZZ","GRADUATE COLLOQUIUM","1","TUTORIAL 0000-0000(FULLY ONSITE)","F-229(GEO-R)","SIMPAS, JAMES BERNARD B.","10","ENG","G","10","-","N","N"
"PHYS 296","YYY","COMPREHENSIVE EXAMINATIONS","0","TBA(FULLY ONSITE)","PS DEPT","TBA, -","40","ENG","G","40","-","N","N"
"PHYS 298.66","SUB-A","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 298.77","SUB-B","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 299.1","YYY","THESIS I","0","TBA(FULLY ONSITE)","F-229(GEO-R)","MAQUILING, JOEL T.","5","ENG","G","5","-","N","N"
"PHYS 299.1","YYY1","THESIS I","0","TBA(FULLY ONSITE)","PS DEPT","OLAGUERA, LYNDON MARK P.","5","ENG","G","5","-","N","N"
"PHYS 299.19","TPD","THESIS PROPOSAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 299.2","YYY","THESIS II","0","TBA(FULLY ONSITE)","F-229(GEO-R)","MAQUILING, JOEL T.","5","ENG","G","4","-","N","N"
"PHYS 299.4","ODEF","ORAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 299.5","RESID","RESIDENCY","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 299.6","SUB-A","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 299.7","SUB-B","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 396","YYY","COMPREHENSIVE EXAMINATIONS","0","TBA(FULLY ONSITE)","PS DEPT","TBA, -","40","ENG","G","40","-","N","N"
"PHYS 398.66","SUB-A","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 398.77","SUB-B","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 399.1","YYY","DISSERTATION I","0","TBA(FULLY ONSITE)","F-229(GEO-R)","MAQUILING, JOEL T.","5","ENG","G","5","-","N","N"
"PHYS 399.1","YYY1","DISSERTATION I","0","TBA(FULLY ONSITE)","PS DEPT","GUERRERO, RAPHAEL A.","5","ENG","G","5","-","N","N"
"PHYS 399.19","DPD","DISSERTATION PROPOSAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 399.2","YYY","DISSERTATION II","0","TBA(FULLY ONSITE)","F-229(GEO-R)","MAQUILING, JOEL T.","5","ENG","G","5","-","N","N"
"PHYS 399.2","YYY1","DISSERTATION II","0","TBA(FULLY ONSITE)","PS DEPT","GUERRERO, RAPHAEL A.","5","ENG","G","4","-","N","N"
"PHYS 399.4","ODEF","ORAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 399.5","RESID","RESIDENCY","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 399.6","SUB-A","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYS 399.7","SUB-B","FINAL PAPER SUBMISSION","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYSE 298.1","CAPS","PROJECT I","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYSE 298.19","MCPPD","CAPSTONE PROJECT PROPOSAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PHYSE 298.2","CAPS","PROJECT II","6","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"PS ED 200.11","P1","TEACHING PHYSICS","3","T-F 1700-1830(FULLY ONSITE)","F-106","CULABA, IVAN B.","30","ENG","G","29","-","N","N"
