"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"DIRR 204","ST2","RISK GOVERNANCE","3","SAT 0800-1100(FULLY ONLINE)","TBA","PORIO, EMMA E.","12","ENG","G","8","*SOCDV 282.1/ DIRR 204 FOR VALIDATION OF SOCDV 282.1","N","N"
"DIRR 205","YW","TECHNOLOGIES FOR DISASTER RESILIENCE","3","W 1700-2000(FULLY ONSITE)","CTC 106","CABACUNGAN, PAUL M.","12","ENG","G","9","-","N","N"
"DIRR 207","YS1","QUANTITATIVE-QUALITATIVE RESEARCH METHODS FOR DISASTER RISK AND RESILIENCE","3","SAT 1700-2000(FULLY ONLINE)","TBA","PORIO, EMMA E.","12","ENG","G","11","-","N","N"
"DIRR 290","YW","INTEGRATIVE SEMINAR AND FIELD APPLICATIONS","3","W 1700-2000(FULLY ONLINE)","TBA","GUZMAN, MA AILEEN LEAH G.","12","ENG","G","11","-","N","N"
"DIRR 296","COMP","COMPREHENSIVE EXAMINATIONS","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 298.19","MCPPD","CAPSTONE PROJECT PROPOSAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 298.2","ZZZ","PROJECT II","6","TUTORIAL 0000-0000(FULLY ONLINE)","TBA","PORIO, EMMA E.","12","ENG","G","10","*1700-2000H","N","N"
"DIRR 298.44","MCPFD","CAPSTONE PROJECT FINAL ORAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 298.66","SUB-A","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 298.77","SUB-B","SUBMISSION OF FINAL CAPSTONE PROJECT","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 299.5","SUB-A","FINAL PAPER SUBMISSION (MASTERS)","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 299.6","SUB-B","FINAL PAPER SUBMISSION (MASTERS)","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"DIRR 299.4","ODEF","ORAL DEFENSE","0","TBA(~)","TBA","TBA, -","50","ENG","G","50","-","N","N"
"ENVI 10.01","CA-A","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","M-TH 0800-0930(FULLY ONSITE)","SEC-A205","OLIVA, MYLENE D.","30","ENG","U","-1","-","N","N"
"ENVI 10.01","CB-J","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 0800-0930(FULLY ONSITE)","SEC-A205","FELICIANO, Giannina Nicole","30","ENG","U","0","-","N","N"
"ENVI 10.01","CB-J1","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 0800-0930(FULLY ONSITE)","CTC 106","ROMARATE, Rodolfo II","30","ENG","U","0","-","N","N"
"ENVI 10.01","CC-C","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","M-TH 1100-1230(FULLY ONSITE)","SEC-A205","RATILLA, Daniel","30","ENG","U","-2","-","N","N"
"ENVI 10.01","CD-L","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 1100-1230(FULLY ONSITE)","SEC-A205","FELICIANO, Giannina Nicole","30","ENG","U","-2","-","N","N"
"ENVI 10.01","CE-E","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","M-TH 1400-1530(FULLY ONSITE)","SEC-A205","RATILLA, Daniel","30","ENG","U","-2","-","N","N"
"ENVI 10.01","CF-N","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 1400-1530(FULLY ONSITE)","SEC-A205","FELICIANO, Giannina Nicole","30","ENG","U","-1","-","N","N"
"ENVI 10.01","J","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 0800-0930(FULLY ONSITE)","SOM 204","HOCSON, Ma Beatriz Angela","31","ENG","U","2","*For HEALTH SCIENECE majors only","N","N"
"ENVI 10.01","K","INTRODUCTION TO ENVIRONMENTAL SCIENCE, LECTURE","3","T-F 0930-1100(FULLY ONSITE)","SEC-A205","FELICIANO, Giannina Nicole","32","ENG","U","-1","*For HEALTH SCIENECE majors only","N","N"
