"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"TMP 205","YYY","ECCLESIOLOGY","3","TBA(FULLY ONSITE)","TBA","YAP, Joaquin","40","ENG","G","32","-","N","N"
"TMP 205","YYY1","ECCLESIOLOGY","3","TBA(FULLY ONSITE)","TBA","REBUSTILLO, Rowan","40","ENG","G","36","-","N","N"
"TMP 205","YYY2","ECCLESIOLOGY","3","TBA(FULLY ONSITE)","TBA","AGUALADA, Salvador","40","ENG","G","32","-","N","N"
"TMP 211.30","YYY","PROPHETS OF ISRAEL","3","TBA(FULLY ONSITE)","TBA","TEH, Abigail","40","ENG","G","39","-","N","N"
"TMP 211.30","YYY1","PROPHETS OF ISRAEL","3","TBA(FULLY ONSITE)","TBA","RAMIREZ, S.J., FR. FELIPE FRUTO LL.","40","ENG","G","34","-","N","N"
"TMP 212.04","YYY","INTRODUCTION TO THE NEW TESTAMENT","3","TBA(FULLY ONSITE)","TBA","CATAN, Moses Jarvis","40","ENG","G","39","-","N","N"
"TMP 212.30","YYY","JOHN","3","TBA(FULLY ONSITE)","TBA","CO, SR. MA. ANICIA","40","ENG","G","35","-","N","N"
"TMP 212.30","YYY2","JOHN","3","TBA(FULLY ONSITE)","TBA","SCHNEIDER, FR. HERBERT SJ","40","ENG","G","38","-","N","N"
"TMP 212.40","YYY","PAUL","3","TBA(FULLY ONSITE)","TBA","REPOLE, FR. RENATO","40","ENG","G","36","-","N","N"
"TMP 212.40","YYY1","PAUL","3","TBA(FULLY ONSITE)","TBA","DIANZON, BERNARDITA","40","ENG","G","35","-","N","N"
"TMP 212.90","YYY","NEW TESTAMENT SEMINAR I","3","TBA(FULLY ONSITE)","TBA","ALVAREZ, SJ, FR. FRANCIS","40","ENG","G","39","-","N","N"
"TMP 214","YYY","TEXTUAL CRITICISM","3","TBA(FULLY ONSITE)","TBA","RAMIREZ, S.J., FR. FELIPE FRUTO LL.","40","ENG","G","39","-","N","N"
"TMP 221.08","YYY","SCRIPTURE, TRADITION, MAGISTERIUM","3","TBA(FULLY ONSITE)","TBA","FRANCISCO, SJ, FR. MANUEL V.","40","ENG","G","33","-","N","N"
"TMP 221.08","YYY1","SCRIPTURE, TRADITION, MAGISTERIUM","3","TBA(FULLY ONSITE)","TBA","DY, S.J., FR. OLIVER G.","40","ENG","G","35","-","N","N"
"TMP 221.13","YYY","THEOLOGICAL ANTHROPOLOGY I:  CREATION, SIN, ESCHATOLOGY","3","TBA(FULLY ONSITE)","TBA","AQUINO, SJ, FR. ARNEL","40","ENG","G","25","-","N","N"
"TMP 221.15","YYY","THEOLOGICAL ANTHROPOLOGY II:  SIN AND GRACE","3","TBA(FULLY ONSITE)","TBA","AQUINO, SJ, FR. ARNEL","40","ENG","G","36","-","N","N"
"TMP 221.15","YYY1","THEOLOGICAL ANTHROPOLOGY II:  SIN AND GRACE","3","TBA(FULLY ONSITE)","TBA","YAP, Joaquin","40","ENG","G","32","-","N","N"
"TMP 221.23","YYY","CHRISTIANITY IN DIALOGUE:  THEOLOGY OF RELIGIOUS PLURALISM AND THEOLOGY OF DIALOGUE","3","TBA(FULLY ONSITE)","TBA","FRANCISCO, SJ, FR. MANUEL V.","40","ENG","G","38","-","N","N"
"TMP 222.03","YYY","NEW ECCLESIOLOGIES AND MINISTRIES IN THE CATHOLIC CHURCH","3","TBA(FULLY ONSITE)","TBA","DE GUZMAN, EMMANUEL S.","40","ENG","G","40","-","N","N"
