"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"LAS 20","U","PHILIPPINE BUSINESS ENVIRONMENT: POLICIES AND PROGRAMS ON ENTERPRISE DEVELOPMENT","3","W-SAT 1100-1230(FULLY ONSITE)","CTC 203","SANGUYO, CHERYL J.","30","ENG","U","14","-","N","N"
"LAS 21","ST2","PRINCIPLES OF MANAGEMENT","3","SAT 0800-1100(FULLY ONSITE)","CTC 106","CUASAY, Sancho","30","ENG","U","15","-","N","N"
"LAS 21","YW","PRINCIPLES OF MANAGEMENT","3","W 1700-2000(FULLY ONSITE)","SOM 103","CUASAY, Sancho","30","ENG","U","-6","-","N","N"
"LAS 30.30","ST1","LEADERSHIP AND MANAGEMENT IN ACTION","3","W 0800-1100(FULLY ONSITE)","TBA","CAPULONG, Kathleen","23","ENG","U","0","ALL SLOTS FOR BS REnt MAJORS. *Salon Dumas-Arete","N","N"
"LAS 30.30","UV1","LEADERSHIP AND MANAGEMENT IN ACTION","3","W 1100-1400(FULLY ONSITE)","TBA","CAPULONG, Kathleen","23","ENG","U","3","ALL SLOTS FOR BS REnt MAJORS. *Salon Dumas-Arete","N","N"
"LAS 43.74","YYY","CORPORATE SOCIAL RESPONSIBILITY AND INTERNATIONAL STANDARDS","2","TBA(FULLY ONSITE)","TBA","MORADA, Kevin Henry, RECTO, King Harold","21","ENG","U","0","*For ICAM Exchange students only","N","N"
"LAS 50.2i","GM","INTERDISCIPLINARY ISSUES IN SPORT MANAGEMENT","3","M 1700-2000(FULLY ONSITE)","SOM 103","PUEN, DAVID ALLEN Y.","30","ENG","U","7","*INTERDISCIPLINARY ELECTIVE","N","N"
"LAS 50.2i","ITH","INTERDISCIPLINARY ISSUES IN SPORT MANAGEMENT","3","TH 1800-2100(FULLY ONSITE)","SOM 302","TONG, ALDO ZELIG U.","30","ENG","U","9","*INTERDISCIPLINARY ELECTIVE","N","N"
"LAS 50.2i","NO","INTERDISCIPLINARY ISSUES IN SPORT MANAGEMENT","3","T 1400-1700(ONSITE)","CTC 407","TONG, ALDO ZELIG U.","30","ENG","U","-5","-","N","N"
"LAS 50.2i","ST1","INTERDISCIPLINARY ISSUES IN SPORT MANAGEMENT","3","W 0800-1100(FULLY ONSITE)","CTC 308","PUEN, DAVID ALLEN Y.","30","ENG","U","13","*INTERDISCIPLINARY ELECTIVE","N","N"
"LAS 50.2i","UV1","INTERDISCIPLINARY ISSUES IN SPORT MANAGEMENT","3","W 1100-1400(FULLY ONSITE)","CTC 104","TONG, ALDO ZELIG U.","30","ENG","U","-3","*INTERDISCIPLINARY ELECTIVE","N","N"
"LAS 50","D","ENTREPRENEURIAL MINDSET","3","M-TH 1230-1400(FULLY ONSITE)","SOM 302","BAUTISTA, Noreen Marian","25","ENG","U","-14","ALL SLOTS FOR BS ITE MAJORS. ALL SLOTS FOR BS MGT MAJORS.","N","N"
"LAS 50","F","ENTREPRENEURIAL MINDSET","3","M-TH 1530-1700(FULLY ONSITE)","TBA","MORALES, ELIZABETH H.","20","ENG","U","1","ALL SLOTS FOR BS REnt MAJORS. *Room: Eiffel-Arete","N","N"
"LAS 50","O","ENTREPRENEURIAL MINDSET","3","T-F 1530-1700(FULLY ONSITE)","TBA","MORALES, ELIZABETH H.","20","ENG","U","4","ALL SLOTS FOR BS REnt MAJORS. *Room: Eiffel-Arete","N","N"
"LAS 50","O1","ENTREPRENEURIAL MINDSET","3","T-F 1530-1700(FULLY ONSITE)","SEC-A202","MIRASOL, BENJAMIN N.","25","ENG","U","17","1 SLOT(S) FOR CROSS REG-IXS MAJORS. ALL SLOTS FOR 1ST YEAR STUDENTS.","N","N"
