"Subject Code","Section","Course Title","Units","Time","Room","Instructor","Max No","Lang","Level","Free Slots","Remarks","S","P"
"POLSC 197","A","DIRECTED STUDY: PRACTICUM","3","D 0800-0930(~)","TBA","QUINTANA, OLIVER JOHN C.","33","ENG","U","1","-","N","N"
"POLSC 197","A1","DIRECTED STUDY: PRACTICUM","3","D 0800-0930(~)","TBA","ABAO, CARMEL V.","32","ENG","U","9","-","N","N"
"POLSC 197","B","DIRECTED STUDY: PRACTICUM","3","D 0930-1100(~)","TBA","QUINTANA, OLIVER JOHN C.","36","ENG","U","1","-","N","N"
"POLSC 197","B1","DIRECTED STUDY: PRACTICUM","3","D 0930-1100(~)","TBA","ABAO, CARMEL V.","37","ENG","U","0","-","N","N"
"POLSC 296","COMP","COMPREHENSIVE EXAMINATIONS","0","TBA(~)","TBA","TBA, -","50","ENG","G","42","-","N","N"
"POLSC 299.1","THES/DISS","THESIS I","0","TBA(FULLY ONSITE)","POS DEPT","CANDELARIA, ANNE LAN K.","1","ENG","G","0","-","N","N"
"POLSC 299.1","THES/DISS1","THESIS I","0","TBA(FULLY ONSITE)","POS DEPT","ABAO, CARMEL V.","1","ENG","G","0","-","N","N"
"POLSC 299.2","THES/DISS","THESIS II","0","TBA(FULLY ONSITE)","POS DEPT","ABAO, CARMEL V.","1","ENG","G","0","-","N","N"
"POLSC 299.2","THES/DISS1","THESIS II","0","TBA(FULLY ONSITE)","POS DEPT","VENERACION, MARIA LOURDES G.","1","ENG","G","0","-","N","N"
"SEAS 101","THES/DISS1","SOUTHEAST ASIA IN-COUNTRY FIELD STUDY SUMMER PROGRAM","6","TBA(FULLY ONSITE)","TBA","TBA, -","15","ENG","U","6","9 SLOT(S) FOR 3RD YEAR AB Dip IR MAJORS.","N","N"
"SEAS 103i","E","COMPARATIVE ASEAN HEALTH POLICIES","3","D 1400-1530(FULLY ONSITE)","CTC 216","LOPEZ, LESLIE A.","0","ENG","U","-16","-","N","N"
"SEAS 103i","E1","COMPARATIVE ASEAN HEALTH POLICIES","3","D 1400-1530(FULLY ONSITE)","CTC 307","CLAUDIO, JESSICA SANDRA R.","30","ENG","U","1","-","N","N"
