Subject Code,Section,Course Title,Units,Time,Room,Instructor,Max No,Lang,Level,Free Slots,Remarks,S,P
DECSC 25,B,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,"M-TH 0930-1100
(FULLY ONSITE)",SOM 106,"ASINAS, MARIA CARMEN VICENTA N.",25,ENG,U,25,-,N,N
DECSC 25,E,CREATIVE THINKING AND INNOVATION MANAGEMENT,3,"M-TH 1400-1530
(FULLY ONSITE)",SOM 106,"SAMSON, ARAN V.",25,ENG,U,25,ALL SLOTS FOR SOM STUDENTS. *OPEN TO ALL EXCEPT BS MGT-H.,N,N
DECSC 31,W,DECISION ANALYSIS,3,"W-SAT 1400-1530
(FULLY ONSITE)",SOM 210,"TBA, -",25,ENG,U,25,ALL SLOTS FOR SOM STUDENTS.,N,N
DECSC 33,S,INTRODUCTION TO BUSINESS ANALYTICS,3,"W-SAT 0800-0930
(FULLY ONSITE)",SOM 210,"TBA, -",25,ENG,U,25,-,N,N
DECSC 33,T,INTRODUCTION TO BUSINESS ANALYTICS,3,"W-SAT 0930-1100
(FULLY ONSITE)",SOM 210,"TBA, -",25,ENG,U,25,-,N,N
DECSC 134,Q,FINANCIAL ANALYTICS AND APPLICATIONS OF QUANTITATIVE FINANCE,3,"T-F 1830-2000
(FULLY ONSITE)",SOM 106,"ALLADO, Armin Paul",23,ENG,U,23,ALL SLOTS FOR 4TH YEAR BS ME MAJORS.,N,N
DECSC 134,YS,FINANCIAL ANALYTICS AND APPLICATIONS OF QUANTITATIVE FINANCE,3,"SAT 1700-2000
(FULLY ONSITE)",SOM 106,"ALLADO, Armin Paul",21,ENG,U,21,ALL SLOTS FOR BS ME MAJORS.,N,N
DECSC 134,YZW,FINANCIAL ANALYTICS AND APPLICATIONS OF QUANTITATIVE FINANCE,3,"W 1800-2100
(FULLY ONSITE)",SOM 106,"ANI, Chester Duane",25,ENG,U,25,ALL SLOTS FOR BS ME MAJORS.,N,N
DECSCI 242.50,IM,SYSTEMS THINKING FOR SUSTAINABILITY,3,"M 1800-2100
(FULLY ONSITE)",SOM 106,"DENZON, Eduardo Ezekiel",15,ENG,G,15,ALL SLOTS FOR MSSM MAJORS.,N,N
ITENT 120,ITH,USER EXPERIENCE DESIGN,3,"TH 1800-2100
(FULLY ONSITE)",SOM 204,"TAN, ELDRIDGE MYLES L.",27,ENG,U,27,ALL SLOTS FOR BS ITE MAJORS.,N,N
ITENT 157,M,TECHNOLOGY VENTURE START-UP I,3,"T-F 1230-1400
(FULLY ONSITE)",CTC 114,"IBARRA, Nirel Marie, ILAGAN, JOSEPH BENJAMIN R., ILAGAN, Jose Ramon",31,ENG,U,31,ALL SLOTS FOR BS ITE MAJORS.,N,N
ITENT 158,KL,TECHNOLOGY VENTURE START-UP II,5,"T-F 1000-1200
(FULLY ONSITE)",CTC 114,"IBARRA, Nirel Marie, ILAGAN, JOSEPH BENJAMIN R., MONTIEL, Andres",22,ENG,U,22,ALL SLOTS FOR BS ITE MAJORS.,N,N
ITMGT 45.03,M,E-COMMERCE FUNDAMENTALS,3,"T-F 1230-1400
(FULLY ONSITE)",SOM 106,"TBA, -",25,ENG,U,25,-,N,N
ITMGT 45,S,THE DIGITAL ECONOMY,3,"W-SAT 0800-0930
(FULLY ONSITE)",CTC 114,"BATERNA, Mary Pauline, IBARRA, Nirel Marie, ILAGAN, Jose Ramon",30,ENG,U,30,ALL SLOTS FOR BS ITE MAJORS.,N,N
ITMGT 126,X,ADVANCED INFORMATION TECHNOLOGY APPLICATION PROGRAMMING,3,"W-SAT 1530-1700
(FULLY ONSITE)",CTC 114,"MANGALINDAN, Joiada, REGLA, Joseph Kelvin",25,ENG,U,25,*The course will be about Programming apps for the Apple environment.,N,N
ITMGT 163,Y,INFORMATION TECHNOLOGY AND BUSINESS STRATEGY (APPLICATION),3,"W-SAT 1700-1830
(FULLY ONSITE)",CTC 114,"RODRIGUEZ, RAUL P.",25,ENG,U,25,-,N,N
OPMAN 120,A,PRODUCTION AND OPERATIONS MANAGEMENT,3,"M-TH 0800-0930
(FULLY ONSITE)",SOM 204,"CABALLA, JOEL PATRICK L.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,A1,PRODUCTION AND OPERATIONS MANAGEMENT,3,"M-TH 0800-0930
(FULLY ONSITE)",SOM 106,"ASINAS, MARIA CARMEN VICENTA N.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,B,PRODUCTION AND OPERATIONS MANAGEMENT,3,"M-TH 0930-1100
(FULLY ONSITE)",SOM 204,"CABALLA, JOEL PATRICK L.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,IM,PRODUCTION AND OPERATIONS MANAGEMENT,3,"M 1800-2100
(FULLY ONSITE)",SOM 210,"TAN, MICHAEL C.",27,ENG,U,27,ALL SLOTS FOR BS MGT-H MAJORS. ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,IM1,PRODUCTION AND OPERATIONS MANAGEMENT,3,"M 1800-2100
(FULLY ONSITE)",SOM 204,"GONZALES, JOAQUIN EMMANUEL J.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,K,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 0930-1100
(FULLY ONSITE)",SOM 204,"AGBAYANI, VICTOR E.",27,ENG,U,27,ALL SLOTS FOR BS COMTECH MAJORS. ALL SLOTS FOR BS LM MAJORS. ALL SLOTS FOR AB MEC MAJORS.,N,N
OPMAN 120,K1,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 0930-1100
(FULLY ONSITE)",SOM 106,"SY SIONG KIAO, Rogelio",27,ENG,U,27,ALL SLOTS FOR BS COMTECH MAJORS.,N,N
OPMAN 120,L,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 1100-1230
(FULLY ONSITE)",SOM 204,"AGBAYANI, VICTOR E.",27,ENG,U,27,ALL SLOTS FOR BS COMTECH MAJORS. ALL SLOTS FOR BS LM MAJORS. ALL SLOTS FOR AB MEC MAJORS.,N,N
OPMAN 120,L1,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 1100-1230
(FULLY ONSITE)",SOM 106,"SY SIONG KIAO, Rogelio",27,ENG,U,27,ALL SLOTS FOR BS COMTECH MAJORS.,N,N
OPMAN 120,N,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 1400-1530
(FULLY ONSITE)",SOM 106,"SY SIONG KIAO, Rogelio",27,ENG,U,27,ALL SLOTS FOR BS COMTECH MAJORS.,N,N
OPMAN 120,RT,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T 1800-2100
(FULLY ONSITE)",TBA,"TAN, MICHAEL C.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,RTA,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T 1830-2130
(FULLY ONSITE)",SOM 106,"JIMENEZ, DAVID EDWARD G.",27,ENG,U,27,ALL SLOTS FOR BS MAC MAJORS.,N,N
OPMAN 120,RTA1,PRODUCTION AND OPERATIONS MANAGEMENT,3,"T 1830-2130
(FULLY ONSITE)",SOM 204,"GONZALES, JOAQUIN EMMANUEL J.",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 120,YZW,PRODUCTION AND OPERATIONS MANAGEMENT,3,"W 1800-2100
(FULLY ONSITE)",SOM 210,"DENZON, Eduardo Ezekiel",27,ENG,U,27,ALL SLOTS FOR BS MGT MAJORS.,N,N
OPMAN 125,O,INTERMEDIATE PRODUCTION AND OPERATIONS MANAGEMENT,3,"T-F 1530-1700
(FULLY ONSITE)",SOM 106,"SY SIONG KIAO, Rogelio",10,ENG,U,10,ALL SLOTS FOR BS ME MAJORS.,N,N
OPMAN 142,F,PRODUCT DEVELOPMENT,3,"M-TH 1530-1700
(FULLY ONSITE)",SOM 106,"TBA, -",25,ENG,U,25,-,N,N
OPMAN 160,F,PROJECT MANAGEMENT FUNDAMENTALS,3,"M-TH 1530-1700
(FULLY ONSITE)",CTC 114,"OLPOC, JOSELITO C.",20,ENG,U,20,-,N,N
OPMAN 162,G,MANAGING PROJECT TEAMS,3,"M-TH 1700-1830
(FULLY ONSITE)",CTC 114,"JIMENEZ, DAVID EDWARD G., OLPOC, JOSELITO C.",18,ENG,U,18,-,N,N
QUANT 33,O,STATISTICAL ANALYSIS,3,"T-F 1530-1700
(FULLY ONSITE)",CTC 114,"TBA, -",32,ENG,U,32,-,N,N
QUANT 121,K,APPLIED STATISTICAL MODELLING,3,"T-F 0930-1100
(FULLY ONSITE)",SOM 210,"VALENTIN, ALVIN PATRICK M.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 121,M,APPLIED STATISTICAL MODELLING,3,"T-F 1230-1400
(FULLY ONSITE)",SOM 210,"VALENTIN, ALVIN PATRICK M.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 121,O,APPLIED STATISTICAL MODELLING,3,"T-F 1530-1700
(FULLY ONSITE)",SOM 210,"VALENTIN, ALVIN PATRICK M.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 162,C,INTERMEDIATE OPERATIONS RESEARCH,3,"M-TH 1100-1230
(FULLY ONSITE)",SOM 204,"VILLEGAS, KERISH S.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 162,D,INTERMEDIATE OPERATIONS RESEARCH,3,"M-TH 1230-1400
(FULLY ONSITE)",SOM 204,"VILLEGAS, KERISH S.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 162,N,INTERMEDIATE OPERATIONS RESEARCH,3,"T-F 1400-1530
(FULLY ONSITE)",SOM 210,"YAP, ALYSON L.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 163,E,ADVANCED OPERATIONS RESEARCH,3,"M-TH 1400-1530
(FULLY ONSITE)",CTC 114,"TBA, -",28,ENG,U,28,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 164,M,OPERATIONS RESEARCH MODELLING APPLICATION,3,"T-F 1230-1400
(FULLY ONSITE)",SOM 204,"VILLEGAS, KERISH S.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
QUANT 164,N,OPERATIONS RESEARCH MODELLING APPLICATION,3,"T-F 1400-1530
(FULLY ONSITE)",SOM 204,"U, MARIA LOURDES D.",33,ENG,U,33,ALL SLOTS FOR BS ME MAJORS.,N,N
